PERIOD,year,total_deficit_mm,rain_days_count,total_runoff_mm,total_rainfall_mm,station_id,station_name,month_name,load_timestamp,month_number
April,1947,0.0,14.0,0.0,92.0,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1948,11.9,16.0,0.0,127.1,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1949,10.6,16.0,21.5,142.8,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1950,7.8,12.0,0.0,80.5,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1951,3.4,21.0,0.0,109.3,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1952,27.4,10.0,0.0,73.4,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1953,0.0,20.0,11.0,143.1,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1954,0.0,12.0,30.6,113.2,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1955,16.2,10.0,0.0,143.9,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1956,0.0,22.0,150.1,298.8,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1957,18.9,13.0,0.0,57.5,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1958,13.1,12.0,0.0,29.0,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1959,7.2,15.0,60.2,189.6,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1960,20.3,11.0,0.0,24.4,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1961,18.0,11.0,0.0,84.1,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1962,0.0,15.0,62.6,164.1,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1963,0.0,9.0,0.0,28.9,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1964,9.3,8.0,0.0,28.8,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1965,0.0,11.0,19.9,103.6,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1966,0.0,13.0,0.0,83.4,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1967,0.0,11.0,0.0,41.2,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1968,0.0,20.0,12.2,193.4,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1969,1.7,18.0,0.0,98.5,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1970,0.0,9.0,0.0,64.6,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1971,16.4,7.0,0.0,82.0,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1972,0.0,17.0,0.0,64.8,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1973,16.0,16.0,0.0,65.5,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1974,17.9,8.0,0.0,60.3,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1975,7.0,9.0,0.0,103.2,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1976,0.0,13.0,0.0,106.3,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1977,13.1,15.0,0.0,64.2,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1978,26.8,13.0,1.5,166.1,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1979,0.0,12.0,24.8,87.2,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1980,0.0,12.0,6.3,87.6,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1981,0.0,14.0,6.1,125.4,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1982,0.0,8.0,14.8,94.0,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1983,0.0,18.0,0.0,131.4,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
April,1984,34.0,12.0,0.0,50.9,2109,NIWA Station 2109,April,2025-08-01 09:46:31.011680,4
August,1947,0.0,22.0,72.5,112.1,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1948,0.0,14.0,87.1,119.8,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1949,0.0,15.0,13.8,45.4,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1950,0.0,15.0,63.3,113.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1951,0.0,17.0,55.9,93.7,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1952,0.0,13.0,26.9,73.4,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1953,0.0,16.0,64.2,109.4,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1954,0.0,18.0,75.0,121.9,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1955,0.0,22.0,65.6,99.5,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1956,0.0,20.0,139.5,184.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1957,0.0,18.0,35.2,78.3,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1958,0.0,19.0,77.9,113.6,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1959,0.0,18.0,76.1,101.4,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1960,0.0,14.0,73.6,97.3,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1961,0.0,10.0,21.8,69.3,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1962,0.0,19.0,81.0,123.5,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1963,0.0,14.0,45.4,85.5,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1964,0.0,24.0,130.8,162.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1965,0.0,17.0,90.7,128.3,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1966,0.0,14.0,87.2,122.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1967,0.0,18.0,85.3,130.9,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1968,0.0,19.0,105.4,149.9,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1969,0.0,15.0,75.0,105.4,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1970,0.0,13.0,146.0,179.9,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1971,0.0,14.0,83.5,125.2,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1972,0.0,16.0,74.7,113.5,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1973,0.0,21.0,99.3,137.4,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1974,0.0,21.0,99.8,135.0,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1975,0.0,19.0,80.8,116.3,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1976,0.0,18.0,120.8,163.8,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1977,0.0,17.0,54.1,91.1,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1978,0.0,16.0,62.2,95.0,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1979,0.0,21.0,60.7,91.0,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1980,0.0,18.0,78.5,108.7,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1981,0.0,20.0,84.8,124.1,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1982,0.0,15.0,12.3,30.8,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1983,0.0,13.0,33.9,73.9,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
August,1984,0.0,26.0,104.0,141.4,2109,NIWA Station 2109,August,2025-08-01 09:46:31.011680,8
December,1946,15.7,19.0,0.0,102.0,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1947,55.8,13.0,0.0,64.8,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1948,47.2,11.0,0.0,55.2,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1949,56.1,14.0,0.0,77.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1950,81.9,9.0,0.0,48.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1951,0.0,19.0,25.4,98.3,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1952,0.0,13.0,29.1,108.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1953,52.5,8.0,0.0,64.3,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1954,35.2,10.0,0.0,176.6,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1955,30.4,5.0,0.0,88.5,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1956,0.0,14.0,7.2,146.4,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1957,32.9,15.0,0.0,82.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1958,21.5,19.0,48.0,209.0,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1959,47.6,14.0,0.0,71.9,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1960,30.8,10.0,0.0,107.6,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1961,66.6,10.0,0.0,85.1,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1962,0.0,11.0,4.2,149.1,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1963,47.3,12.0,0.0,76.9,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1964,20.8,10.0,0.0,122.1,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1965,62.4,11.0,0.0,102.4,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1966,0.0,14.0,0.0,131.3,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1967,0.0,16.0,21.6,136.2,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1968,0.0,9.0,8.9,156.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1969,16.2,14.0,0.0,145.1,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1970,,,0.0,47.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1971,13.0,8.0,30.0,83.8,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1972,24.4,15.0,0.0,103.3,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1973,31.4,5.0,0.0,51.2,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1974,12.9,14.0,0.0,128.4,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1975,37.8,13.0,0.0,70.9,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1976,0.0,17.0,0.0,92.1,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1977,0.0,13.0,0.0,135.2,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1978,8.3,19.0,0.0,102.9,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1979,17.0,14.0,0.0,130.1,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1980,0.0,18.0,0.4,99.6,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1981,19.0,12.0,0.0,92.4,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1982,41.7,24.0,0.0,72.7,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
December,1983,56.6,18.0,0.0,60.5,2109,NIWA Station 2109,December,2025-08-01 09:46:31.011680,12
February,1947,81.4,5.0,0.0,30.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1948,54.2,6.0,0.0,66.3,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1949,40.7,9.0,0.0,68.2,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1950,20.4,5.0,0.0,114.1,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1951,62.9,13.0,0.0,49.1,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1952,21.9,14.0,0.0,84.6,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1953,28.2,7.0,0.0,38.8,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1954,81.6,9.0,0.0,33.4,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1955,75.9,8.0,0.0,36.5,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1956,46.3,9.0,0.0,53.4,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1957,109.7,4.0,0.0,13.7,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1958,60.6,11.0,144.2,317.7,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1959,33.2,9.0,0.0,74.2,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1960,8.7,13.0,0.0,163.6,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1961,56.5,9.0,0.0,44.5,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1962,101.6,8.0,0.0,53.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1963,85.6,10.0,0.0,36.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1964,93.4,6.0,0.0,103.1,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1965,0.0,11.0,73.8,185.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1966,22.2,11.0,6.8,155.3,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1967,0.0,8.0,89.4,212.2,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1968,61.1,5.0,0.0,43.4,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1969,0.0,8.0,0.0,98.3,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1970,113.5,6.0,0.0,18.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1971,22.9,11.0,0.0,129.1,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1972,77.8,7.0,0.0,45.4,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1973,115.6,1.0,0.0,5.9,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1974,79.5,6.0,0.0,61.5,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1975,53.7,8.0,0.0,21.2,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1976,0.0,5.0,0.0,84.3,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1977,93.9,6.0,0.0,26.6,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1978,80.1,6.0,0.0,26.8,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1979,17.7,13.0,12.2,202.8,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1980,11.0,11.0,0.0,72.2,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1981,76.1,13.0,0.0,47.1,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1982,77.9,5.0,0.0,66.6,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1983,77.9,6.0,0.0,19.0,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
February,1984,26.7,11.0,0.0,85.4,2109,NIWA Station 2109,February,2025-08-01 09:46:31.011680,2
January,1947,36.3,10.0,0.0,67.8,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1948,69.0,8.0,0.0,71.2,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1949,77.3,14.0,0.0,45.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1950,129.0,8.0,0.0,46.1,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1951,44.9,9.0,0.0,103.0,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1952,18.5,11.0,0.0,64.2,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1953,0.0,13.0,0.0,135.5,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1954,130.8,6.0,0.0,17.8,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1955,81.0,7.0,0.0,26.6,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1956,89.5,8.0,0.0,49.0,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1957,47.6,4.0,9.7,25.8,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1958,80.7,6.0,0.0,41.0,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1959,32.6,9.0,0.0,115.2,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1960,82.4,6.0,0.0,68.0,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1961,63.6,8.0,0.0,66.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1962,75.8,12.0,0.0,97.3,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1963,106.1,6.0,0.0,32.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1964,74.7,14.0,0.0,62.2,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1965,51.2,13.0,0.0,125.3,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1966,15.6,13.0,0.0,140.0,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1967,18.2,8.0,0.0,58.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1968,31.3,10.0,0.0,45.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1969,17.8,12.0,0.0,108.3,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1970,122.4,5.0,0.0,16.7,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1971,74.7,15.0,0.0,71.2,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1972,72.8,8.0,0.0,57.2,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1973,74.9,10.0,0.0,58.6,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1974,137.4,5.0,0.0,8.7,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1975,21.7,14.0,4.6,176.8,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1976,15.6,18.0,0.0,139.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1977,21.3,11.0,0.0,130.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1978,75.5,6.0,0.0,32.7,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1979,118.6,7.0,0.0,17.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1980,0.0,13.0,57.7,173.5,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1981,22.4,13.0,0.0,59.4,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1982,70.6,8.0,0.0,56.8,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1983,53.5,20.0,0.0,76.2,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
January,1984,33.9,13.0,0.0,103.9,2109,NIWA Station 2109,January,2025-08-01 09:46:31.011680,1
July,1947,0.0,19.0,57.0,84.8,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1948,0.0,22.0,99.2,123.5,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1949,0.0,25.0,104.7,127.1,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1950,0.0,8.0,43.8,63.0,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1951,0.0,18.0,127.5,152.5,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1952,0.0,9.0,47.9,63.7,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1953,0.0,16.0,192.6,211.4,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1954,0.0,22.0,112.1,136.2,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1955,0.0,15.0,76.3,103.4,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1956,0.0,19.0,117.9,141.4,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1957,0.0,13.0,81.2,105.4,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1958,0.0,15.0,114.0,140.5,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1959,0.0,19.0,79.4,100.1,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1960,0.0,17.0,96.3,121.4,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1961,0.0,17.0,161.3,186.8,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1962,0.0,15.0,80.4,108.7,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1963,0.0,19.0,148.7,181.0,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1964,0.0,23.0,150.8,168.1,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1965,0.0,16.0,131.5,156.7,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1966,0.0,13.0,115.4,138.2,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1967,0.0,11.0,48.7,68.1,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1968,0.0,15.0,40.6,63.6,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1969,0.0,13.0,59.0,76.5,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1970,0.0,18.0,92.0,111.8,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1971,0.0,10.0,52.1,79.6,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1972,0.0,16.0,125.7,144.3,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1973,0.0,7.0,37.6,63.2,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1974,0.0,25.0,149.6,172.8,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1975,0.0,16.0,108.8,132.1,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1976,0.0,24.0,178.8,196.5,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1977,0.0,18.0,137.9,160.8,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1978,0.0,20.0,135.7,153.3,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1979,0.0,19.0,162.4,184.4,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1980,0.0,20.0,109.6,128.9,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1981,0.0,21.0,128.8,152.7,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1982,0.0,15.0,30.7,59.8,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
July,1983,0.0,9.0,22.2,31.3,2109,NIWA Station 2109,July,2025-08-01 09:46:31.011680,7
